=============new================
0.7, 10, 3, 7, 4, 6, 0, 0, 0, 0, 0, 0, 0, 0
0.8, 10, 7, 8, 6, 9, 0, 0, 0, 0, 0, 0, 0, 0
0.9, 10, 8, 7, 7, 4, 0, 0, 0, 0, 0, 0, 0, 0
1.0, 10, 7, 5, 5, 6, 0, 0, 0, 0, 0, 0, 0, 0
3.0, 10, 1, 3, 2, 5, 0, 0, 0, 0, 0, 0, 0, 0
5.0, 10, 3, 3, 5, 4, 0, 0, 0, 0, 0, 0, 0, 0
=============new================
,0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1.0,3.0,5.0
0.0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0
0.1, 20, 0, 10, 11, 8, 10, 6, 7, 3, 2, 3, 9, 7
0.2, 20, 10, 0, 9, 12, 13, 4, 3, 2, 3, 5, 7, 7
0.3, 20, 9, 11, 0, 8, 13, 2, 6, 4, 3, 5, 8, 5
0.4, 18, 12, 8, 12, 0, 15, 1, 4, 1, 6, 4, 5, 6
0.5, 20, 10, 7, 7, 5, 0, 2, 6, 5, 4, 5, 5, 5
0.6, 10, 4, 6, 8, 9, 8, 0, 0, 0, 0, 0, 0, 0
0.7, 10, 3, 7, 4, 6, 4, 0, 0, 0, 0, 0, 0, 0
0.8, 10, 7, 8, 6, 9, 5, 0, 0, 0, 0, 0, 0, 0
0.9, 10, 8, 7, 7, 4, 6, 0, 0, 0, 0, 0, 0, 0
1.0, 10, 7, 5, 5, 6, 5, 0, 0, 0, 0, 0, 0, 0
3.0, 10, 1, 3, 2, 5, 5, 0, 0, 0, 0, 0, 0, 0
5.0, 10, 3, 3, 5, 4, 5, 0, 0, 0, 0, 0, 0, 0
=============new================
,0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1.0,3.0,5.0
0.0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0
0.1, 20, 0, 10, 11, 8, 10, 14, 7, 3, 2, 3, 9, 7
0.2, 20, 10, 0, 9, 12, 13, 14, 3, 2, 3, 5, 7, 7
0.3, 20, 9, 11, 0, 8, 13, 11, 6, 4, 3, 5, 8, 5
0.4, 18, 12, 8, 12, 0, 15, 11, 4, 1, 6, 4, 5, 6
0.5, 20, 10, 7, 7, 5, 0, 12, 6, 5, 4, 5, 5, 5
0.6, 20, 6, 6, 9, 9, 8, 0, 2, 5, 3, 3, 5, 4
0.7, 10, 3, 7, 4, 6, 4, 8, 0, 0, 0, 0, 0, 0
0.8, 10, 7, 8, 6, 9, 5, 5, 0, 0, 0, 0, 0, 0
0.9, 10, 8, 7, 7, 4, 6, 7, 0, 0, 0, 0, 0, 0
1.0, 10, 7, 5, 5, 6, 5, 7, 0, 0, 0, 0, 0, 0
3.0, 10, 1, 3, 2, 5, 5, 5, 0, 0, 0, 0, 0, 0
5.0, 10, 3, 3, 5, 4, 5, 6, 0, 0, 0, 0, 0, 0
=============new================
,0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1.0,3.0,5.0
0.0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0
0.1, 20, 0, 10, 11, 8, 10, 14, 17, 3, 2, 3, 9, 7
0.2, 20, 10, 0, 9, 12, 13, 14, 13, 2, 3, 5, 7, 7
0.3, 20, 9, 11, 0, 8, 13, 11, 16, 4, 3, 5, 8, 5
0.4, 18, 12, 8, 12, 0, 15, 11, 13, 1, 6, 4, 5, 6
0.5, 20, 10, 7, 7, 5, 0, 12, 14, 5, 4, 5, 5, 5
0.6, 20, 6, 6, 9, 9, 8, 0, 11, 5, 3, 3, 5, 4
0.7, 20, 3, 7, 4, 7, 6, 9, 0, 1, 1, 4, 0, 1
0.8, 10, 7, 8, 6, 9, 5, 5, 9, 0, 0, 0, 0, 0
0.9, 10, 8, 7, 7, 4, 6, 7, 9, 0, 0, 0, 0, 0
1.0, 10, 7, 5, 5, 6, 5, 7, 6, 0, 0, 0, 0, 0
3.0, 10, 1, 3, 2, 5, 5, 5, 10, 0, 0, 0, 0, 0
5.0, 10, 3, 3, 5, 4, 5, 6, 9, 0, 0, 0, 0, 0
=============new================
,0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1.0,3.0,5.0
0.0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0
0.1, 20, 0, 10, 11, 8, 10, 14, 17, 10, 2, 3, 9, 7
0.2, 20, 10, 0, 9, 12, 13, 14, 13, 11, 3, 5, 7, 7
0.3, 20, 9, 11, 0, 8, 13, 11, 16, 13, 3, 5, 8, 5
0.4, 18, 12, 8, 12, 0, 15, 11, 13, 11, 6, 4, 5, 6
0.5, 20, 10, 7, 7, 5, 0, 12, 14, 14, 4, 5, 5, 5
0.6, 20, 6, 6, 9, 9, 8, 0, 11, 15, 3, 3, 5, 4
0.7, 20, 3, 7, 4, 7, 6, 9, 0, 9, 1, 4, 0, 1
0.8, 20, 10, 9, 7, 9, 6, 5, 11, 0, 4, 2, 4, 3
0.9, 10, 8, 7, 7, 4, 6, 7, 9, 6, 0, 0, 0, 0
1.0, 10, 7, 5, 5, 6, 5, 7, 6, 8, 0, 0, 0, 0
3.0, 10, 1, 3, 2, 5, 5, 5, 10, 6, 0, 0, 0, 0
5.0, 10, 3, 3, 5, 4, 5, 6, 9, 7, 0, 0, 0, 0
=============new================
,0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1.0,3.0,5.0
0.0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0
0.1, 20, 0, 10, 11, 8, 10, 14, 17, 10, 11, 3, 9, 7
0.2, 20, 10, 0, 9, 12, 13, 14, 13, 11, 12, 5, 7, 7
0.3, 20, 9, 11, 0, 8, 13, 11, 16, 13, 11, 5, 8, 5
0.4, 18, 12, 8, 12, 0, 15, 11, 13, 11, 15, 4, 5, 6
0.5, 20, 10, 7, 7, 5, 0, 12, 14, 14, 13, 5, 5, 5
0.6, 20, 6, 6, 9, 9, 8, 0, 11, 15, 11, 3, 5, 4
0.7, 20, 3, 7, 4, 7, 6, 9, 0, 9, 8, 4, 0, 1
0.8, 20, 10, 9, 7, 9, 6, 5, 11, 0, 12, 2, 4, 3
0.9, 20, 9, 8, 9, 5, 7, 9, 12, 8, 0, 3, 2, 3
1.0, 10, 7, 5, 5, 6, 5, 7, 6, 8, 7, 0, 0, 0
3.0, 10, 1, 3, 2, 5, 5, 5, 10, 6, 8, 0, 0, 0
5.0, 10, 3, 3, 5, 4, 5, 6, 9, 7, 7, 0, 0, 0
=============new================
,0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1.0,3.0,5.0
0.0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0
0.1, 20, 0, 10, 11, 8, 10, 14, 17, 10, 11, 12, 9, 7
0.2, 20, 10, 0, 9, 12, 13, 14, 13, 11, 12, 12, 7, 7
0.3, 20, 9, 11, 0, 8, 13, 11, 16, 13, 11, 15, 8, 5
0.4, 18, 12, 8, 12, 0, 15, 11, 13, 11, 15, 14, 5, 6
0.5, 20, 10, 7, 7, 5, 0, 12, 14, 14, 13, 12, 5, 5
0.6, 20, 6, 6, 9, 9, 8, 0, 11, 15, 11, 10, 5, 4
0.7, 20, 3, 7, 4, 7, 6, 9, 0, 9, 8, 13, 0, 1
0.8, 20, 10, 9, 7, 9, 6, 5, 11, 0, 12, 7, 4, 3
0.9, 20, 9, 8, 9, 5, 7, 9, 12, 8, 0, 8, 2, 3
1.0, 20, 8, 8, 5, 6, 8, 10, 7, 13, 12, 0, 3, 2
3.0, 10, 1, 3, 2, 5, 5, 5, 10, 6, 8, 7, 0, 0
5.0, 10, 3, 3, 5, 4, 5, 6, 9, 7, 7, 8, 0, 0
=============new================
,0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1.0,3.0,5.0
0.0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0
0.1, 20, 0, 10, 11, 8, 10, 14, 17, 10, 11, 12, 19, 7
0.2, 20, 10, 0, 9, 12, 13, 14, 13, 11, 12, 12, 17, 7
0.3, 20, 9, 11, 0, 8, 13, 11, 16, 13, 11, 15, 18, 5
0.4, 18, 12, 8, 12, 0, 15, 11, 13, 11, 15, 14, 15, 6
0.5, 20, 10, 7, 7, 5, 0, 12, 14, 14, 13, 12, 14, 5
0.6, 20, 6, 6, 9, 9, 8, 0, 11, 15, 11, 10, 14, 4
0.7, 20, 3, 7, 4, 7, 6, 9, 0, 9, 8, 13, 7, 1
0.8, 20, 10, 9, 7, 9, 6, 5, 11, 0, 12, 7, 13, 3
0.9, 20, 9, 8, 9, 5, 7, 9, 12, 8, 0, 8, 11, 3
1.0, 20, 8, 8, 5, 6, 8, 10, 7, 13, 12, 0, 11, 2
3.0, 20, 1, 3, 2, 5, 6, 6, 13, 7, 9, 9, 0, 2
5.0, 10, 3, 3, 5, 4, 5, 6, 9, 7, 7, 8, 8, 0
=============new================
,0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1.0,3.0,5.0
0.0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0
0.1, 20, 0, 10, 11, 8, 10, 14, 17, 10, 11, 12, 19, 17
0.2, 20, 10, 0, 9, 12, 13, 14, 13, 11, 12, 12, 17, 17
0.3, 20, 9, 11, 0, 8, 13, 11, 16, 13, 11, 15, 18, 13
0.4, 18, 12, 8, 12, 0, 15, 11, 13, 11, 15, 14, 15, 16
0.5, 20, 10, 7, 7, 5, 0, 12, 14, 14, 13, 12, 14, 15
0.6, 20, 6, 6, 9, 9, 8, 0, 11, 15, 11, 10, 14, 14
0.7, 20, 3, 7, 4, 7, 6, 9, 0, 9, 8, 13, 7, 8
0.8, 20, 10, 9, 7, 9, 6, 5, 11, 0, 12, 7, 13, 13
0.9, 20, 9, 8, 9, 5, 7, 9, 12, 8, 0, 8, 11, 10
1.0, 20, 8, 8, 5, 6, 8, 10, 7, 13, 12, 0, 11, 10
3.0, 20, 1, 3, 2, 5, 6, 6, 13, 7, 9, 9, 0, 11
5.0, 20, 3, 3, 7, 4, 5, 6, 12, 7, 10, 10, 9, 0
